pesel;name;surname;second_surname;city;gender;birthday
4412015558197;JANINA;BIAŁEK;GÓRSKI;Złotoryja;K;1944-12-01
4104302665175;MIŁOSZ;BIAŁEK;BIAŁEK;Złotoryja;M;1941-04-30
3908153784258;ZOFIA;STĘPIEŃ;KRAWIEC;Gliwice;K;1939-08-15
3610255561206;MARCIN;STĘPIEŃ;STĘPIEŃ;Złotoryja;M;1936-10-25
6308312878250;MARIA;WESOŁOWSKI;JACKOWSKI;Krosno;K;1963-08-31
6010098259254;ROBERT;WESOŁOWSKI;WESOŁOWSKI;Krosno;M;1960-10-09
6303138610147;KAROLINA;SZYMCZYK;WRONA;Krosno;K;1963-03-13
6009140649205;DARIUSZ;SZYMCZYK;SZYMCZYK;Krosno;M;1960-09-14
6104305384210;IWONA;KĘDZIORA;KACZYŃSKI;Olsztyn;K;1961-04-30
5708128147235;PAWEŁ;KĘDZIORA;KĘDZIORA;Katowice;M;1957-08-12
5109261130152;JANINA;LEWANDOWSKI;MARCINIAK;Krosno;K;1951-09-26
4901135043202;PIOTR;LEWANDOWSKI;LEWANDOWSKI;Krosno;M;1949-01-13
7004232482202;KLAUDIA;DZIUBA;NOWACKI;Aleksandrów Kujawski;K;1970-04-23
6801197079330;JAN;DZIUBA;DZIUBA;Aleksandrów Kujawski;M;1968-01-19
6812144170228;MATYLDA;JANIK;MARCINIAK;Aleksandrów Kujawski;K;1968-12-14
6510022233162;ANDRZEJ;JANIK;JANIK;Aleksandrów Kujawski;M;1965-10-02
6309054450180;ZOFIA;SZYMCZAK;DŁUGOSZ;Ciechanów;K;1963-09-05
6110251569242;JAN;SZYMCZAK;SZYMCZAK;Ciechanów;M;1961-10-25
5808141048241;JADWIGA;WIĘCEK;DĘBOWSKI;Ciechanów;K;1958-08-14
5410098549267;PIOTR;WIĘCEK;WIĘCEK;Ciechanów;M;1954-10-09
5011255400121;NATALIA;WIERZBICKI;JEZIERSKI;Bełchatów;K;1950-11-25
4703273713201;RAFAŁ;WIERZBICKI;WIERZBICKI;Bełchatów;M;1947-03-27
6211241422157;JOLANTA;ADAMCZYK;WÓJTOWICZ;Legnica;K;1962-11-24
5908293261269;MIROSŁAW;ADAMCZYK;ADAMCZYK;Bełchatów;M;1959-08-29
6005057652180;INGA;KRYSIAK;ŻUKOWSKI;Rzeszów;K;1960-05-05
5811011671191;CYPRIAN;KRYSIAK;KRYSIAK;Rzeszów;M;1958-11-01
501221210296;KATARZYNA;JANISZEWSKI;PIOTROWSKI;Rzeszów;K;1950-12-21
4807257063248;MARCIN;JANISZEWSKI;JANISZEWSKI;Rzeszów;M;1948-07-25
5909116352213;KATARZYNA;POPŁAWSKI;KRÓLIKOWSKI;Białystok;K;1959-09-11
5710302879264;ANDRZEJ;POPŁAWSKI;POPŁAWSKI;Białystok;M;1957-10-30
5612106432164;GRAŻYNA;PAWELEC;KŁOS;Białystok;K;1956-12-10
5411186453230;MATEUSZ;PAWELEC;PAWELEC;Białystok;M;1954-11-18
6612277068299;PAULINA;WILK;ORZECHOWSKI;Białystok;K;1966-12-27
6401282557262;JÓZEF;WILK;WILK;Białystok;M;1964-01-28
6503140662203;ALEKSANDRA;LEWANDOWSKI;MALINOWSKI;Białystok;K;1965-03-14
6304200773188;ANDRZEJ;LEWANDOWSKI;LEWANDOWSKI;Białystok;M;1963-04-20
6706281778312;JOLANTA;MADEJ;SZEWCZYK;Żary;K;1967-06-28
6304067021167;KRZYSZTOF;MADEJ;MADEJ;Żary;M;1963-04-06
6211153318193;AGNIESZKA;BEDNARZ;NOWACZYK;Opole;K;1962-11-15
6008308747205;FILIP;BEDNARZ;BEDNARZ;Opole;M;1960-08-30
5912053512185;ANNA;MALISZEWSKI;KWIECIEŃ;Opole;K;1959-12-05
5603037185240;PATRYK;MALISZEWSKI;MALISZEWSKI;Opole;M;1956-03-03
6004178178260;KRYSTYNA;WIŚNIEWSKI;MAREK;Opole;K;1960-04-17
5611052449235;KAMIL;WIŚNIEWSKI;WIŚNIEWSKI;Opole;M;1956-11-05
5305313806164;RENATA;RATAJCZAK;BOROWSKI;Białystok;K;1953-05-31
5106178221167;PAWEŁ;RATAJCZAK;RATAJCZAK;Białystok;M;1951-06-17
3707075646231;ALEKSANDRA;JÓŹWIAK;MAŁECKI;Białystok;K;1937-07-07
3407305773195;DAWID;JÓŹWIAK;JÓŹWIAK;Białystok;M;1934-07-30
5807084184277;AMELIA;KOWALSKI;LESZCZYŃSKI;Kraków;K;1958-07-08
5407194451220;EUGENIUSZ;KOWALSKI;KOWALSKI;Kraków;M;1954-07-19
5801104700130;JULIA;MALINOWSKI;PAWŁOWSKI;Białystok;K;1958-01-10
5602042087244;ROBERT;MALINOWSKI;MALINOWSKI;Białystok;M;1956-02-04
6107244312152;STANISŁAWA;ZIELIŃSKI;CHOJNOWSKI;Gliwice;K;1961-07-24
5912258309256;JAN;ZIELIŃSKI;ZIELIŃSKI;Gliwice;M;1959-12-25
6309261554225;BARBARA;KAMIŃSKI;KOWALCZYK;Gliwice;K;1963-09-26
5909147523219;JÓZEF;KAMIŃSKI;KAMIŃSKI;Gliwice;M;1959-09-14
5406076502165;LENA;JAWORSKI;BARAN;Gliwice;K;1954-06-07
5210312663183;LESZEK;JAWORSKI;JAWORSKI;Gliwice;M;1952-10-31
5604123740166;KAROLINA;DROZD;DOBOSZ;Gliwice;K;1956-04-12
5405098771242;ANDRZEJ;DROZD;DROZD;Gliwice;M;1954-05-09
7707203460204;BEATA;GAWEŁ;MAZUR;Szczecin;K;1977-07-20
7307083119229;JAKUB;GAWEŁ;GAWEŁ;Szczecin;M;1973-07-08
6101247658236;IRENA;KUBIAK;CIESIELSKI;Szczecin;K;1961-01-24
5903223257248;TYMOTEUSZ;KUBIAK;KUBIAK;Szczecin;M;1959-03-22
7211152440171;BOŻENA;POPŁAWSKI;BIAŁEK;Szczecin;K;1972-11-15
7011026867210;VOLODYMYR;POPŁAWSKI;POPŁAWSKI;Szczecin;M;1970-11-02
6506087126233;BOGUMIŁA;DĘBSKI;ŁUKASIK;Szczecin;K;1965-06-08
6303256839247;ADAM;DĘBSKI;DĘBSKI;Szczecin;M;1963-03-25
6212297518245;TATIANA;GAJEWSKI;NOWAK;Działdowo;K;1962-12-29
5803250351212;MIŁOSZ;GAJEWSKI;GAJEWSKI;Działdowo;M;1958-03-25
4706196080253;AGNIESZKA;ZAGÓRSKI;JUSZCZAK;Białystok;K;1947-06-19
4406298673265;KACPER;ZAGÓRSKI;ZAGÓRSKI;Działdowo;M;1944-06-29
4604200378222;KAROLINA;KAŹMIERCZAK;ANDRZEJEWSKI;Cieszyn;K;1946-04-20
4404110363162;TADEUSZ;KAŹMIERCZAK;KAŹMIERCZAK;Cieszyn;M;1944-04-11
3411118502118;MAŁGORZATA;SIENKIEWICZ;DĄBROWSKI;Cieszyn;K;1934-11-11
3209193307183;TOMASZ;SIENKIEWICZ;SIENKIEWICZ;Cieszyn;M;1932-09-19
5312176562220;KATARZYNA;PAWŁOWSKI;LEWANDOWSKI;Wodzisław Śląski;K;1953-12-17
5005093831164;WŁODZIMIERZ;PAWŁOWSKI;PAWŁOWSKI;Wrocław;M;1950-05-09
6309278458280;GENOWEFA;SKOWROŃSKI;MOLENDA;Wrocław;K;1963-09-27
5905253713212;MICHAŁ;SKOWROŃSKI;SKOWROŃSKI;Wrocław;M;1959-05-25
5507075032192;ANNA;GÓRNIAK;KOMOROWSKI;Rawa Mazowiecka;K;1955-07-07
5103068675225;RAFAŁ;GÓRNIAK;GÓRNIAK;Rawa Mazowiecka;M;1951-03-06
4210056186221;WIKTORIA;WÓJCIK;KALETA;Ząbkowice Śląskie;K;1942-10-05
3908226755235;KRZYSZTOF;WÓJCIK;WÓJCIK;Wrocław;M;1939-08-22
5602073538235;ZDZISŁAWA;ZAJĄC;ZDUNEK;Lubawa;K;1956-02-07
5402011289222;MICHAŁ;ZAJĄC;ZAJĄC;Leszno;M;1954-02-01
6107187610169;EWA;MIKOŁAJCZAK;SZATKOWSKI;Leszno;K;1961-07-18
5710204169245;ARTUR;MIKOŁAJCZAK;MIKOŁAJCZAK;Leszno;M;1957-10-20
5504294302194;JULIA;KOWALCZYK;NOWAK;Radom;K;1955-04-29
5110220179214;KRZYSZTOF;KOWALCZYK;KOWALCZYK;Radom;M;1951-10-22
5711234222183;KATARZYNA;FLOREK;PIASECKI;Radom;K;1957-11-23
5512201649211;KAMIL;FLOREK;FLOREK;Radom;M;1955-12-20
6303078658258;KATARZYNA;RYBICKI;TOMCZAK;Kraków;K;1963-03-07
6007165301137;ARKADIUSZ;RYBICKI;RYBICKI;Piaseczno;M;1960-07-16
5702088540217;TERESA;LEWANDOWSKI;ADAMCZYK;Zamość;K;1957-02-08
5301092021161;ROMAN;LEWANDOWSKI;LEWANDOWSKI;Zamość;M;1953-01-09
6203094538234;JADWIGA;NOWICKI;PAWLAK;Jelcz-Laskowice;K;1962-03-09
5808245061231;KAMIL;NOWICKI;NOWICKI;Jelcz-Laskowice;M;1958-08-24
5806250330190;MARIA;ZIELIŃSKI;PRZYBYLSKI;Zamość;K;1958-06-25
5401276635227;WITOLD;ZIELIŃSKI;ZIELIŃSKI;Zamość;M;1954-01-27
4308097250196;KATERYNA;BARAŃSKI;GRABOWSKI;Chorzów;K;1943-08-09
3901276303200;ROBERT;BARAŃSKI;BARAŃSKI;Chorzów;M;1939-01-27
5109236000118;TERESA;ŁUCZAK;RÓŻAŃSKI;Chorzów;K;1951-09-23
4805182813206;WOJCIECH;ŁUCZAK;ŁUCZAK;Chorzów;M;1948-05-18
3707074354220;BARBARA;ZAKRZEWSKI;JANKOWSKI;Zielona Góra;K;1937-07-07
3412088573229;PAWEŁ;ZAKRZEWSKI;ZAKRZEWSKI;Zielona Góra;M;1934-12-08
4906134480223;NATALIA;WINIARSKI;OWCZAREK;Zielona Góra;K;1949-06-13
4501293715213;GRZEGORZ;WINIARSKI;WINIARSKI;Zielona Góra;M;1945-01-29
5303143010124;NIKOLA;MARKOWSKI;MIKA;Wałbrzych;K;1953-03-14
5111094303155;ZBIGNIEW;MARKOWSKI;MARKOWSKI;Wałbrzych;M;1951-11-09
4502091752205;ANNA;RACZYŃSKI;PAWLAK;Kołobrzeg;K;1945-02-09
4309281033191;MARCIN;RACZYŃSKI;RACZYŃSKI;Legnica;M;1943-09-28
5410122304136;JOLANTA;MAĆKOWIAK;KULESZA;Warszawa;K;1954-10-12
5206200651141;TOMASZ;MAĆKOWIAK;MAĆKOWIAK;Sandomierz;M;1952-06-20
5107045820128;RENATA;KOWALSKI;GÓRSKI;Człuchów;K;1951-07-04
4807162159265;KACPER;KOWALSKI;KOWALSKI;Człuchów;M;1948-07-16
6701312604178;KATARZYNA;ŚLIWA;TOMCZAK;Warszawa;K;1967-01-31
6304166289285;MARCIN;ŚLIWA;ŚLIWA;Warszawa;M;1963-04-16
6410292640214;SABINA;DOBROWOLSKI;SKRZYPCZAK;Busko-Zdrój;K;1964-10-29
6003120387204;ROMAN;DOBROWOLSKI;DOBROWOLSKI;Busko-Zdrój;M;1960-03-12
5809247542232;WIESŁAWA;KRAWCZYK;KOMOROWSKI;Busko-Zdrój;K;1958-09-24
5604018087243;ARKADIUSZ;KRAWCZYK;KRAWCZYK;Busko-Zdrój;M;1956-04-01
6108071740164;KRYSTYNA;KAŁUŻA;PIOTROWSKI;Busko-Zdrój;K;1961-08-07
5911212127211;JACEK;KAŁUŻA;KAŁUŻA;Busko-Zdrój;M;1959-11-21
6209294166267;MARIA;MARCINKOWSKI;STEFAŃSKI;Nowy Dwór Mazowiecki;K;1962-09-29
6008171307175;ALEKSANDER;MARCINKOWSKI;MARCINKOWSKI;Nowy Dwór Mazowiecki;M;1960-08-17
5607254268271;MARIA;AUGUSTYNIAK;DUDZIŃSKI;Nowy Dwór Mazowiecki;K;1956-07-25
5312106009161;EUGENIUSZ;AUGUSTYNIAK;AUGUSTYNIAK;Nowy Dwór Mazowiecki;M;1953-12-10
6304191138238;GABRIELA;WILK;GIL;Kobyłka;K;1963-04-19
6007254217186;DAMIAN;WILK;WILK;Kobyłka;M;1960-07-25
5401073206176;GABRIELA;KLIMEK;KOZŁOWSKI;Nowy Dwór Mazowiecki;K;1954-01-07
5006128111115;WIKTOR;KLIMEK;KLIMEK;Nowy Dwór Mazowiecki;M;1950-06-12
6712265208241;BARBARA;BIELECKI;WRÓBLEWSKI;Wrocław;K;1967-12-26
6503277707236;TADEUSZ;BIELECKI;BIELECKI;Wrocław;M;1965-03-27
7109191322189;SVITLANA;TARNOWSKI;MATYSIAK;Warszawa;K;1971-09-19
6705232883254;RYSZARD;TARNOWSKI;TARNOWSKI;Warszawa;M;1967-05-23
6001247864212;MARIA;CIEŚLA;NOWACKI;Warszawa;K;1960-01-24
5611241471214;DOMINIK;CIEŚLA;CIEŚLA;Warszawa;M;1956-11-24
6202104364176;IZABELA;CZAPLA;DĄBROWSKI;Warszawa;K;1962-02-10
5803042051190;MIROSŁAW;CZAPLA;CZAPLA;Warszawa;M;1958-03-04
5507226580214;EMILIA;KRAKOWIAK;URBAN;Kraków;K;1955-07-22
5103122127152;KRZYSZTOF;KRAKOWIAK;KRAKOWIAK;Kraków;M;1951-03-12
6503267574269;ANNA;JAWORSKI;ŚLUSARCZYK;Kraków;K;1965-03-26
6101156747216;STEFAN;JAWORSKI;JAWORSKI;Kraków;M;1961-01-15
7208021834165;ELŻBIETA;DOBRZYŃSKI;KUC;Kraków;K;1972-08-02
6904171535249;STEFAN;DOBRZYŃSKI;DOBRZYŃSKI;Kraków;M;1969-04-17
6402178226228;GRAŻYNA;MALINOWSKI;MATUSIAK;Kraków;K;1964-02-17
6006045401114;WOJCIECH;MALINOWSKI;MALINOWSKI;Kraków;M;1960-06-04
4812023224168;HALINA;OLSZEWSKI;BIELAK;Gniezno;K;1948-12-02
4503271261207;HUBERT;OLSZEWSKI;OLSZEWSKI;Gniezno;M;1945-03-27
4309193242199;GABRIELA;PALUCH;KALINOWSKI;Gniezno;K;1943-09-19
4002153759206;IGOR;PALUCH;PALUCH;Gniezno;M;1940-02-15
5906108338233;ANNA;SOWIŃSKI;CZECH;Gniezno;K;1959-06-10
5606066629240;ANDRZEJ;SOWIŃSKI;SOWIŃSKI;Gniezno;M;1956-06-06
6603203552190;ANNA;ADAMSKI;WITEK;Gniezno;K;1966-03-20
6201068069252;ZBIGNIEW;ADAMSKI;ADAMSKI;Gniezno;M;1962-01-06
5511084104181;KRYSTYNA;KĘPA;KUCHTA;Kraków;K;1955-11-08
5207035287225;JACEK;KĘPA;KĘPA;Kraków;M;1952-07-03
5209181250183;ŁUCJA;ŚWIĄTEK;ZIELIŃSKI;Tuchola;K;1952-09-18
5007316183198;MICHAŁ;ŚWIĄTEK;ŚWIĄTEK;Tuchola;M;1950-07-31
6302216764209;EWA;CICHOŃ;SIKORSKI;Tuchola;K;1963-02-21
5907233525221;WITOLD;CICHOŃ;CICHOŃ;Tuchola;M;1959-07-23
5208301728178;INNA;KWIECIŃSKI;MARSZAŁEK;Tuchola;K;1952-08-30
4803180143218;HENRYK;KWIECIŃSKI;KWIECIŃSKI;Tuchola;M;1948-03-18
7703207564241;ANIELA;KRÓL;KRAKOWIAK;Mława;K;1977-03-20
7309243863231;FILIP;KRÓL;KRÓL;Mława;M;1973-09-24
7602136504188;KATARZYNA;KUREK;GRZELAK;Mława;K;1976-02-13
7204112085210;WALDEMAR;KUREK;KUREK;Mława;M;1972-04-11
6603087048268;JULIA;POLAK;MALEC;Bolesławiec;K;1966-03-08
6209163865234;MARIAN;POLAK;POLAK;Bolesławiec;M;1962-09-16
7811020604171;MAGDALENA;WRONA;KARWOWSKI;Bolesławiec;K;1978-11-02
7401184507223;STANISŁAW;WRONA;WRONA;Bolesławiec;M;1974-01-18
8102252344207;HALINA;BEDNAREK;ZAJĄC;Milanówek;K;1981-02-25
7904067449296;MARCIN;BEDNAREK;BEDNAREK;Szczecin;M;1979-04-06
7403065844223;BARBARA;ZIÓŁKOWSKI;WIŚNIEWSKI;Szczecin;K;1974-03-06
7003052315154;SZYMON;ZIÓŁKOWSKI;ZIÓŁKOWSKI;Szczecin;M;1970-03-05
7306144386256;NATALIA;ZARZYCKI;KRUPA;Wrocław;K;1973-06-14
7007192619226;ARTUR;ZARZYCKI;ZARZYCKI;Stargard;M;1970-07-19
6402106526176;GIZELA;KOŁODZIEJ;STEFAŃSKI;Warszawa;K;1964-02-10
6003028317156;STANISŁAW;KOŁODZIEJ;KOŁODZIEJ;Przemyśl;M;1960-03-02
6301263510159;NADIA;PAWŁOWSKI;DEC;Radom;K;1963-01-26
6107180843198;MICHAŁ;PAWŁOWSKI;PAWŁOWSKI;Wadowice;M;1961-07-18
5803037410159;AGNIESZKA;WOŹNIAK;CZYŻ;Łask;K;1958-03-03
5610038189271;NIKODEM;WOŹNIAK;WOŹNIAK;Łask;M;1956-10-03
7204180140183;MARTA;ZDUNEK;WIŚNIEWSKI;Łask;K;1972-04-18
6807176313226;ANDRZEJ;ZDUNEK;ZDUNEK;Łask;M;1968-07-17
5506213476229;ALEKSANDRA;JANIAK;WRÓBLEWSKI;Łask;K;1955-06-21
5204234057208;MIROSŁAW;JANIAK;JANIAK;Łask;M;1952-04-23
6203310676216;AGNIESZKA;BANACH;GRZYWACZ;Mysłowice;K;1962-03-31
5902030557230;ŁUKASZ;BANACH;BANACH;Mysłowice;M;1959-02-03
5204051230130;MONIKA;RADOMSKI;TROJANOWSKI;Poznań;K;1952-04-05
5007234145175;MIROSŁAW;RADOMSKI;RADOMSKI;Poznań;M;1950-07-23
6204082886256;GRAŻYNA;KACZMARCZYK;PAWŁOWSKI;Libiąż;K;1962-04-08
5912134721187;SEWERYN;KACZMARCZYK;KACZMARCZYK;Poznań;M;1959-12-13
5411180264226;WIKTORIA;KALETA;MICHALIK;Poznań;K;1954-11-18
5202151467215;FRANCISZEK;KALETA;KALETA;Poznań;M;1952-02-15
6205203650151;JULIA;ROGOWSKI;KŁOS;Mielec;K;1962-05-20
5808281805229;MATEUSZ;ROGOWSKI;ROGOWSKI;Kraków;M;1958-08-28
4407022088219;ANNA;SZCZYGIEŁ;KRÓL;Kraków;K;1944-07-02
4210165153186;MARCIN;SZCZYGIEŁ;SZCZYGIEŁ;Kraków;M;1942-10-16
5204051712131;BARBARA;ZAWADA;NOWAK;Kraków;K;1952-04-05
4904274313215;ADAM;ZAWADA;ZAWADA;Kraków;M;1949-04-27
4506215308176;EWA;KWIATKOWSKI;MALINOWSKI;Wieliczka;K;1945-06-21
4101093083209;ZYGMUNT;KWIATKOWSKI;KWIATKOWSKI;Kraków;M;1941-01-09
4406127486232;HELENA;MAKOWSKI;KMIECIK;Bielsko-Biała;K;1944-06-12
4207022157172;RYSZARD;MAKOWSKI;MAKOWSKI;Bytom;M;1942-07-02
5207305722147;ANETA;DOBOSZ;WOŹNIAK;Rzeszów;K;1952-07-30
4808227849260;ADAM;DOBOSZ;DOBOSZ;Rzeszów;M;1948-08-22
5910310324194;ZUZANNA;ADAMCZYK;MATUSZEWSKI;Kołobrzeg;K;1959-10-31
5612053025189;MIECZYSŁAW;ADAMCZYK;ADAMCZYK;Rzeszów;M;1956-12-05
5112124112116;LILIANA;GAŁĄZKA;NOWAK;Rzeszów;K;1951-12-12
4806198607249;LESZEK;GAŁĄZKA;GAŁĄZKA;Rzeszów;M;1948-06-19
6710255878301;MARIA;DĄBROWSKI;DUDEK;Świecie;K;1967-10-25
6306046335192;MICHAŁ;DĄBROWSKI;DĄBROWSKI;Świecie;M;1963-06-04
6906170230210;EWA;JABŁOŃSKI;OSIŃSKI;Pionki;K;1969-06-17
6606224547236;ŁUKASZ;JABŁOŃSKI;JABŁOŃSKI;Pionki;M;1966-06-22
7905118352233;BOŻENA;PŁONKA;MAŃKOWSKI;Pionki;K;1979-05-11
7709134243222;ŁUKASZ;PŁONKA;PŁONKA;Pionki;M;1977-09-13
7411023678243;OLHA;NOWAKOWSKI;NOWAK;Elbląg;K;1974-11-02
7103043565204;PIOTR;NOWAKOWSKI;NOWAKOWSKI;Pionki;M;1971-03-04
5902058562242;BARBARA;WOŹNIAK;NOWAK;Wrocław;K;1959-02-05
5611100247187;MATEUSZ;WOŹNIAK;WOŹNIAK;Iława;M;1956-11-10
4410254258235;KRYSTYNA;WYSOCKI;MADEJ;Iława;K;1944-10-25
4012223611104;HUBERT;WYSOCKI;WYSOCKI;Iława;M;1940-12-22
5406235340172;EWA;GAJDA;SZYMCZAK;Poznań;K;1954-06-23
5104194601153;HENRYK;GAJDA;GAJDA;Koszalin;M;1951-04-19
4206223582188;KAROLINA;CZERWIŃSKI;HAJDUK;Tomaszów Mazowiecki;K;1942-06-22
4005128325144;JAKUB;CZERWIŃSKI;CZERWIŃSKI;Tomaszów Mazowiecki;M;1940-05-12
6806237628256;NINA;SZYMAŃSKI;PIOTROWSKI;Kraków;K;1968-06-23
6502103503135;HUBERT;SZYMAŃSKI;SZYMAŃSKI;Kraków;M;1965-02-10
7407063038232;POLA;JAŚKIEWICZ;TROJANOWSKI;Kraków;K;1974-07-06
7006066157224;MATEUSZ;JAŚKIEWICZ;JAŚKIEWICZ;Kraków;M;1970-06-06
7001148856220;ALICJA;GUTOWSKI;MIKA;Tczew;K;1970-01-14
6810023871214;RAFAŁ;GUTOWSKI;GUTOWSKI;Tczew;M;1968-10-02
5906263760244;MAŁGORZATA;BIAŁY;WESOŁOWSKI;Koło;K;1959-06-26
5704112789262;PIOTR;BIAŁY;BIAŁY;Kraków;M;1957-04-11
3806038516190;WANDA;DĄBROWSKI;ZIĘBA;Gliwice;K;1938-06-03
3609133783217;PIOTR;DĄBROWSKI;DĄBROWSKI;Gliwice;M;1936-09-13
400721181088;MARZANNA;GRABOWSKI;KOWALSKI;Toruń;K;1940-07-21
3604177751211;JANUSZ;GRABOWSKI;GRABOWSKI;Gliwice;M;1936-04-17
4512078256238;JADWIGA;STRZELCZYK;MICHALAK;Gliwice;K;1945-12-07
4111274455210;MATEUSZ;STRZELCZYK;STRZELCZYK;Gliwice;M;1941-11-27
3007136156170;EWELINA;ROSIŃSKI;PROKOP;Warszawa;K;1930-07-13
2709198327242;VIKTOR;ROSIŃSKI;ROSIŃSKI;Gliwice;M;1927-09-19
5907284466301;KATARZYNA;PAWLIK;MUSIAŁ;Szczecin;K;1959-07-28
5703181503191;ROBERT;PAWLIK;PAWLIK;Szczecin;M;1957-03-18
5312055582212;MAGDA;KONOPKA;WIECZOREK;Szczecin;K;1953-12-05
5102040621113;MICHAŁ;KONOPKA;KONOPKA;Szczecin;M;1951-02-04
6607198558305;ANNA;MAJ;KOSTRZEWA;Szczecin;K;1966-07-19
6406197653253;ZBIGNIEW;MAJ;MAJ;Szczecin;M;1964-06-19
6305298334243;NATASZA;GRABOWSKI;SOSNOWSKI;Szczecin;K;1963-05-29
5908092325241;MAREK;GRABOWSKI;GRABOWSKI;Szczecin;M;1959-08-09
4108315368213;DANUTA;WILK;SMOLIŃSKI;Warszawa;K;1941-08-31
3703065731177;ŁUKASZ;WILK;WILK;Bełchatów;M;1937-03-06
3303148052171;ZOFIA;JEZIERSKI;PODGÓRSKI;Bełchatów;K;1933-03-14
2902230753195;BOGDAN;JEZIERSKI;JEZIERSKI;Bełchatów;M;1929-02-23
3611201710110;TERESA;BARAN;DĄBROWSKI;Bełchatów;K;1936-11-20
3402077503153;ANTONI;BARAN;BARAN;Bełchatów;M;1934-02-07
4801295350237;MONIKA;PIOTROWSKI;MACIEJEWSKI;Bełchatów;K;1948-01-29
4408038335182;LEON;PIOTROWSKI;PIOTROWSKI;Bełchatów;M;1944-08-03
7310012800108;SANDRA;WALCZAK;BIEŃKOWSKI;Sosnowiec;K;1973-10-01
6906186421235;DARIUSZ;WALCZAK;WALCZAK;Sosnowiec;M;1969-06-18
6604178760243;LENA;DOMAGAŁA;NOWAK;Sosnowiec;K;1966-04-17
6404084159263;ANTONI;DOMAGAŁA;DOMAGAŁA;Sosnowiec;M;1964-04-08
4406262574232;KATARZYNA;ZIÓŁKOWSKI;SZYMAŃSKI;Białystok;K;1944-06-26
4203078037202;PRZEMYSŁAW;ZIÓŁKOWSKI;ZIÓŁKOWSKI;Białystok;M;1942-03-07
4609082702170;MARZENA;DUDEK;STASIAK;Białystok;K;1946-09-08
4205091857223;DANIEL;DUDEK;DUDEK;Białystok;M;1942-05-09
6903303226218;JULIA;GODLEWSKI;CISZEWSKI;Prudnik;K;1969-03-30
6611077023209;PAWEŁ;GODLEWSKI;GODLEWSKI;Prudnik;M;1966-11-07
5806222288275;STANISŁAWA;MŁYNARCZYK;GRUSZCZYŃSKI;Pleszew;K;1958-06-22
5508053449235;MATEUSZ;MŁYNARCZYK;MŁYNARCZYK;Pleszew;M;1955-08-05
5911186602215;BERNADETTA;LEŚNIAK;BARANOWSKI;Pleszew;K;1959-11-18
5604244461214;KRYSTIAN;LEŚNIAK;LEŚNIAK;Pleszew;M;1956-04-24
7205021330129;MARIA;PAWLAK;WESOŁOWSKI;Pleszew;K;1972-05-02
6811088007243;MICHAŁ;PAWLAK;PAWLAK;Pleszew;M;1968-11-08
6003294860212;GRAŻYNA;GOŁĄB;DUDA;Wrocław;K;1960-03-29
5708233631190;JERZY;GOŁĄB;GOŁĄB;Chełmża;M;1957-08-23
5309041524157;DOROTA;ADAMCZYK;DĄBROWSKI;Chełmża;K;1953-09-04
5103123563167;JANUSZ;ADAMCZYK;ADAMCZYK;Chełmża;M;1951-03-12
5503210382197;CELINA;WOŹNIAK;FILIPIAK;Chełmża;K;1955-03-21
5201224335169;EDWARD;WOŹNIAK;WOŹNIAK;Chełmża;M;1952-01-22
4905230662217;TERESA;JAKUBOWSKI;ROMANOWSKI;Chełmża;K;1949-05-23
4601227467239;STANISŁAW;JAKUBOWSKI;JAKUBOWSKI;Chełmża;M;1946-01-22
7006228342178;ANNA;KARWOWSKI;MAZUR;Kłodzko;K;1970-06-22
6803228635237;ANDRZEJ;KARWOWSKI;KARWOWSKI;Kłodzko;M;1968-03-22
6712307116208;EUGENIA;SZEWCZYK;FRANKOWSKI;Kłodzko;K;1967-12-30
6509288009259;JACEK;SZEWCZYK;SZEWCZYK;Kłodzko;M;1965-09-28
5201014154153;ANETA;GÓRA;SADOWSKI;Ełk;K;1952-01-01
4806088257274;PIOTR;GÓRA;GÓRA;Kłodzko;M;1948-06-08
5304172108191;BLANKA;CIEŚLA;NAWROCKI;Kłodzko;K;1953-04-17
5005158043175;TYMOTEUSZ;CIEŚLA;CIEŚLA;Kłodzko;M;1950-05-15
6404276046249;WIKTORIA;KAŹMIERCZAK;GAJEWSKI;Kalisz;K;1964-04-27
6206114373189;PRZEMYSŁAW;KAŹMIERCZAK;KAŹMIERCZAK;Warszawa;M;1962-06-11
5908158066280;NIKOLA;KUCHARCZYK;WASILEWSKI;Sokołów Podlaski;K;1959-08-15
5603072639241;MIROSŁAW;KUCHARCZYK;KUCHARCZYK;Warszawa;M;1956-03-07
4211288210163;KATARZYNA;DEC;KARPIŃSKI;Nowy Dwór Mazowiecki;K;1942-11-28
3810256685270;TOMASZ;DEC;DEC;Nowy Dwór Mazowiecki;M;1938-10-25
4110083332155;DOMINIKA;KOWALSKI;JABŁOŃSKI;Nowy Dwór Mazowiecki;K;1941-10-08
3805186173256;FILIP;KOWALSKI;KOWALSKI;Nowy Dwór Mazowiecki;M;1938-05-18
4904110202135;ANNA;KOZIOŁ;KOWALSKI;Warszawa;K;1949-04-11
4601170571212;ANDRZEJ;KOZIOŁ;KOZIOŁ;Warszawa;M;1946-01-17
5211067082212;URSZULA;MRÓZ;LASKOWSKI;Warszawa;K;1952-11-06
4910308803182;BARTŁOMIEJ;MRÓZ;MRÓZ;Warszawa;M;1949-10-30
